id,created_at,user_query,status,final_response,metadata,content,updated_at
4823adf0-5df2-4bc1-b09a-5928d59074f5,2025-12-23 13:51:11.246884+00,Liste as PECs apresentadas em 2024,completed,"## 📜 Proposições - PECs apresentadas em 2024

Encontrei **15 Propostas de Emenda à Constituição (PECs)** apresentadas em 2024. Aqui estão os detalhes:

---

### PEC 6/2024
**Apresentação:** 05/03/2024
**Ementa:** Altera regras constitucionais sobre aposentadoria e previdência

---

### PEC 14/2024
**Apresentação:** 19/04/2024
**Ementa:** Positivar o direito aos cuidados no rol de direitos sociais

---

### PEC 17/2024
**Apresentação:** 13/05/2024
**Ementa:** Conferir autonomia orçamentária às Procuradorias dos Estados e da União

---

### PEC 20/2024
**Apresentação:** 21/05/2024
**Ementa:** Regime Extraordinário Fiscal para reconstrução do Rio Grande do Sul após calamidade

---

### PEC 21/2024
**Apresentação:** 23/05/2024
**Ementa:** Enquadramento de auxiliares de enfermagem na carreira de técnicos

---

### PEC 23/2024
**Apresentação:** 27/05/2024
**Ementa:** Integração dos países de língua portuguesa nas relações internacionais

---

### PEC 24/2024
**Apresentação:** 24/06/2024
**Ementa:** Alterações em regras previdenciárias e constitucionais

---

### PEC 27/2024
**Apresentação:** 08/07/2024
**Ementa:** Criar Fundo Nacional de Reparação e Promoção da Igualdade Racial

---

### PEC 28/2024
**Apresentação:** 10/07/2024
**Ementa:** Estabelecer regras para julgamento de liminares em tribunais

---

### PEC 29/2024
**Apresentação:** 10/07/2024
**Ementa:** Definir marco temporal do início da vida humana

---

### PEC 31/2024
**Apresentação:** 27/08/2024
**Ementa:** Criar Conselho Nacional de Mudança Climática

---

### PEC 34/2024
**Apresentação:** 19/09/2024
**Ementa:** Incluir primeira infância como beneficiária de direitos constitucionais

---

### PEC 42/2024
**Apresentação:** 11/11/2024
**Ementa:** Estabelecer fiscalização da Câmara sobre agências reguladoras

---

### PEC 44/2024
**Apresentação:** 26/11/2024
**Ementa:** Destinar recursos de emendas parlamentares para programas esportivos

---

### PEC 45/2024
**Apresentação:** 03/12/2024
**Ementa:** Alterações em diversos artigos constitucionais sobre administração pública

---

**Fonte:** Câmara dos Deputados",{},,2025-12-23 13:52:11.517952+00
4862ea2d-1765-4a6c-872a-21f30852a613,2025-11-30 18:05:36.05979+00,Quais os deputados do sul do brasil com projetos sobre segurança?,pending,,{},,2025-12-13 00:29:03.412652+00
49083aee-853d-426e-8e04-2db71229076b,2026-01-05 17:34:18.908935+00,Existem projetos de lei sobre inteligência artificial?,completed,"## 📜 Proposições sobre Inteligência Artificial em 2025

Encontrei **15 proposições** tramitando na Câmara:

---

### PL 182/2025

**Ementa:** Altera a Política Nacional de Busca de Pessoas Desaparecidas incorporando o uso da tecnologia de câmeras de segurança e reconhecimento facial.

**Data de apresentação:** 04/02/2025

---

### PL 526/2025

**Ementa:** Dispõe sobre a regulação do uso da inteligência artificial no Brasil e dá outras providências.

**Data de apresentação:** 18/02/2025

---

### PL 897/2025

**Ementa:** Institui a Lei de Incentivo à Pesquisa em Inteligência Artificial com Recursos das Apostas e Jogos Lotéricos.

**Data de apresentação:** 11/03/2025

---

### PL 1243/2025

**Ementa:** Regula direitos conexos relativos a conteúdo multimídia gerado por inteligência artificial.

**Data de apresentação:** 26/03/2025

---

### PL 1310/2025

**Ementa:** Condiciona recursos do Fundo Nacional de Segurança Pública à implementação de tecnologias de IA em órgãos de segurança.

**Data de apresentação:** 28/03/2025

---

### PL 1325/2025

**Ementa:** Inclui o estudo de Inteligência Artificial na grade curricular do ensino fundamental.

**Data de apresentação:** 31/03/2025

---

### PL 1614/2025

**Ementa:** Inclui aspectos de IA na formação continuada de profissionais da educação.

**Data de apresentação:** 09/04/2025

---

### PL 1884/2025

**Ementa:** Regula o uso de deepfakes e estabelece penalidades para usos prejudiciais.

**Data de apresentação:** 28/04/2025

---

**Observação:** O PL 526/2025 é o mais abrangente, tratando da regulação geral da IA no país.

**Fonte:** Câmara dos Deputados
",{},,2026-01-05 17:34:52.960429+00
4927a020-54c3-41a1-b5e3-079bbdde373f,2025-11-28 03:21:37.393989+00,Quais os deputados de sergipe?,pending,,{},,2025-12-13 00:29:03.412652+00
4985c47e-70e3-4465-b596-7189945513f0,2025-11-26 13:42:55.855635+00,Quais os deputados de alagoas?,pending,,{},,2025-12-13 00:29:03.412652+00
49b41f88-d80c-4335-8dbd-0071f9ec5291,2025-12-12 19:56:31.645117+00,quais são os partidos com representação na Câmara?,completed,"## 🚨 Atenção

Houve um problema ao consultar as informações sobre os partidos com representação na Câmara. A resposta recebida da análise não contém dados válidos.

**O que você pode fazer:**
- Tente novamente em alguns instantes
- Reformule a pergunta
- Contate o suporte se o problema persistir",{},,2025-12-13 00:29:03.412652+00
4a27e60e-f5d8-4067-bf5b-c8aba3429640,2025-12-09 00:57:34.345326+00,qual o deputado de alagoas que mais gastou com combustível?,pending,,{},,2025-12-13 00:29:03.412652+00
4ab9e784-6666-4a67-a043-13c165ecfbd0,2025-12-13 23:04:04.632422+00,¿Qué diputados representan Amazonas?,completed,"## 👤 Deputados que representam o Amazonas

Encontrei **8 deputados** que representam o Amazonas na Câmara:

---

### Deputado Adail Filho
- **Partido:** REPUBLICANOS

---

### Deputado Amom Mandel
- **Partido:** CIDADANIA

---

### Deputado Átila Lins
- **Partido:** PSD

---

### Deputado Capitão Alberto Neto
- **Partido:** PL

---

### Deputado Fausto Jr.
- **Partido:** UNIÃO

---

### Deputado Pauderney Avelino
- **Partido:** UNIÃO

---

### Deputado Sidney Leite
- **Partido:** PSD

---

### Deputado Silas Câmara
- **Partido:** REPUBLICANOS

---

**Fonte:** Câmara dos Deputados",{},,2025-12-13 23:04:16.492748+00
4b177398-ab41-426c-966c-39fae22dde7f,2025-12-09 03:44:52.75373+00,ultimo discurso de eduardo bolsonaro?,completed,"Ótima pergunta!

Com base nas informações da Câmara dos Deputados, não foram encontrados discursos registrados para o deputado Eduardo Bolsonaro no sistema, utilizando o ID 92346.

Isso pode significar que o deputado não realizou discursos recentemente, que os discursos ainda não foram processados no sistema, ou que há alguma limitação técnica temporária no acesso aos dados.

Caso deseje, posso tentar buscar os discursos em um intervalo de datas específico ou verificar outros tipos de participação do deputado, como participação em eventos e reuniões de comissões.",{},,2025-12-13 00:29:03.412652+00
4b802d49-686f-4708-ac3e-96d3235e8e6c,2025-11-26 14:19:25.407609+00,Quais os deputados de alagoas?,completed,"# Deputados Federais de Alagoas

Alagoas possui **9 deputados federais** na legislatura atual. Veja a lista completa:

| Nome | Partido |
|------|---------|
| **Alfredo Gaspar** | UNIÃO |
| **Arthur Lira** | PP |
| **Daniel Barbosa** | PP |
| **Delegado Fabio Costa** | PP |
| **Isnaldo Bulhões Jr.** | MDB |
| **Luciano Amaral** | PSD |
| **Marx Beltrão** | PP |
| **Paulão** | PT |
| **Rafael Brito** | MDB |

---

## Destaques da bancada:

- **Predominância do PP (Progressistas)**: 4 dos 9 deputados são deste partido, refletindo a influência política de Arthur Lira no estado
- **MDB**: 2 deputados
- **UNIÃO, PSD e PT**: 1 deputado cada
- **Paulão (PT)** é o único representante de partido de esquerda na bancada alagoana

A composição demonstra uma bancada majoritariamente de centro-direita, com perfis políticos que incluem segurança pública (Delegado Fabio Costa) e lideranças tradicionais do estado.

*Fonte: Dados Abertos da Câmara dos Deputados*",{},,2025-12-13 00:29:03.412652+00
4d61d564-278b-4fe6-8c28-c6c9543e9f05,2025-12-12 06:03:45.762328+00,quais os deputados de alagoas?,completed,"Olá!

Aqui estão os deputados federais de Alagoas, conforme solicitado:

## 📋 Deputados de Alagoas
*Total: 9 deputados*

| Nome | Partido | 
|------|---------|
| Alfredo Gaspar | UNIÃO |
| Hugo Mota| PP |
| Daniel Barbosa | PP |
| Delegado Fabio Costa | PP |
| Isnaldo Bulhões Jr. | MDB |
| Luciano Amaral | PSD |
| Marx Beltrão | PP |
| Paulão | PT |
| Rafael Brito | MDB |

*Fonte: Câmara dos Deputados*

**Observações:**

*   Alagoas possui 9 deputados federais na atual legislatura (2023-2027).
*   O PP é o partido com mais representantes (4 deputados).

Se precisar de mais detalhes sobre algum desses deputados ou tiver outras perguntas, é só me dizer!
",{},,2025-12-13 00:29:03.412652+00
4d6300ef-dd43-4e70-9fb8-c1ed2d426cbd,2025-11-26 17:28:15.727171+00,quais as depesas da deputada tabata amaral?,pending,,{},,2025-12-13 00:29:03.412652+00
4d7ee770-992d-475f-a206-2877593d9b64,2025-12-15 21:56:42.379522+00,Quais deputados representam o Amazonas?,completed,"## 🏛️ Deputados do Amazonas (AM)

O estado do Amazonas possui **8 deputados federais** na 57ª Legislatura (2023-2027):

### Adail Filho
- **Partido:** REPUBLICANOS

### Amom Mandel
- **Partido:** CIDADANIA

### Átila Lins
- **Partido:** PSD

### Capitão Alberto Neto
- **Partido:** PL

### Fausto Jr.
- **Partido:** UNIÃO

### Pauderney Avelino
- **Partido:** UNIÃO

### Sidney Leite
- **Partido:** PSD

### Silas Câmara
- **Partido:** REPUBLICANOS

---

**Fonte:** Câmara dos Deputados",{},,2025-12-15 21:57:07.937968+00
4dede475-c286-4794-92a5-b4c6c5215839,2025-11-26 17:11:14.531078+00,Quais as despesas do deputado nicolas ferreira?,pending,,{},,2025-12-13 00:29:03.412652+00
4eaf31a2-47e5-4223-b5fd-3670e862957b,2025-12-13 00:20:51.640568+00,Quais deputados representam o Amazonas?,pending,,{},,2025-12-13 00:29:03.412652+00
500506f7-c0fd-4519-a8a8-31a2f966af75,2025-12-10 11:52:38.206213+00,Quales son las proposiones acerca de aborto,completed,"Olá!

Aqui estão as proposições encontradas relacionadas ao tema do aborto, com base nos dados da Câmara dos Deputados:

## 📋 Proposições sobre Aborto
Segundo dados da Câmara dos Deputados, foram encontradas 61 proposições relacionadas ao tema do aborto

| Tipo | Número | Ano | Ementa | Status |
|------|--------|-----|--------|---------|
| PL | 883 | 2022 | Altera o Código Civil para incluir disposições referentes ao direito do nascituro e cria no Código Penal o crime de incitação ao aborto |
| PL | 1640 | 2022 | Institui a Política Nacional de Humanização do Luto Materno e Parental |
| PL | 183 | 2023 | Altera a Lei para dispor sobre o procedimento de justificação e autorização do aborto em caso de gravidez resultante de estupro |
| PL | 301 | 2023 | Dispõe sobre os procedimentos necessários para realizar aborto em caso de gravidez por violação |
| PDL | 23 | 2023 | Suspende efeitos da Portaria GM/MS sobre o tema |
| PL | 998 | 2023 | Cria o tipo penal de impedimento de realização de aborto legal |
| PL | 1003 | 2023 | Dispõe sobre o aumento das penas dos crimes de aborto |
| PL | 1031 | 2024 | Obrigatoriedade de oferecer informações sobre aborto legal em serviços públicos |
| PL | 2499 | 2024 | Obrigatoriedade de notificação à autoridade policial em casos de interrupção do pregnancy por estupro |
| PL | 2520 | 2024 | Dispõe sobre o exercício da medicina em serviços públicos em procedimentos de aborto legal |

Estas são algumas das principais proposições. A lista completa inclui 61 projetos que abordam diferentes aspectos relacionados ao aborto, desde restrições e penalidades até garantias de direitos e procedimentos.

Se você desejar obter informações mais detalhadas sobre qualquer uma dessas proposições específicas, incluindo sua tramitação atual e texto completo, posso realizar uma busca mais aprofundada.

Para o próximo passo, você gostaria de obter informações mais detalhadas sobre alguma dessas proposições em particular?",{},,2025-12-13 00:29:03.412652+00
5112ac5e-73cd-47a4-b4e3-37c53ab93831,2025-12-23 13:45:58.267317+00,Existem projetos de lei sobre inteligência artificial?,completed,"## 📜 Proposições sobre Inteligência Artificial em 2024

Encontrei **9 proposições** sobre IA tramitando na Câmara:

### PL 177/2024 - Conscientização contra crimes cibernéticos com IA
- **Ementa:** Institui campanha de conscientização contra crimes cibernéticos usando inteligência artificial, focando em crianças e adolescentes.

---

### PL 303/2024 - Titularidade de invenções de IA
- **Ementa:** Altera lei de propriedade industrial para definir a titularidade de invenções geradas autonomamente por sistemas de IA.

---

### PL 357/2024 - IA como ensino técnico profissionalizante
- **Ementa:** Propõe incluir atividades de Inteligência Artificial como ensino técnico profissionalizante.

---

### PL 370/2024 - Aumento de pena para violência psicológica com IA
- **Ementa:** Aumenta pena para violência psicológica contra mulher quando realizada com uso de IA.

---

### PL 390/2024 - Fraude em anúncios com IA
- **Ementa:** Reconhece como fraude anúncios que usem IA para manipular imagem e voz de pessoas.

---

### PL 841/2024 - Identificação de conteúdo publicitário com IA
- **Ementa:** Torna obrigatória a identificação de conteúdo publicitário produzido com IA.

---

### PL 842/2024 - Sinalização de conteúdos gerados por IA
- **Ementa:** Obriga aplicações de internet a sinalizar conteúdos gerados por IA.

---

### PL 896/2024 - Proteção contra deepfakes
- **Ementa:** Dispõe sobre proteção contra deepfakes.

---

### PL 897/2024 - Autenticação de mídia digital com IA
- **Ementa:** Trata da autenticação de mídia digital criada ou modificada por IA.

---

**Observação:** Esses projetos abrangem temas como proteção contra crimes digitais, regulação de conteúdo gerado por IA, propriedade intelectual, educação em IA e combate a fraudes e deepfakes.

**Fonte:** Câmara dos Deputados",{},,2025-12-23 13:46:20.793585+00
5401e0a6-0527-4398-bd4f-57f3bde0c3f6,2025-11-26 16:08:09.931699+00,Quais as depesas da deputada tabata amaral?,pending,,{},,2025-12-13 00:29:03.412652+00
54462540-16f1-4d2c-bec8-d1f6462e08fc,2025-12-13 00:50:14.249536+00,Mostre as proposições sobre educação de 2025,completed,"## 📜 Proposições sobre Educação em 2025

Encontrei **15 proposições** sobre Educação tramitando na Câmara de um total de 74 proposições encontradas:

---

### PL 26/2025 - Inclusão de ""Processo Legislativo"" nos cursos de Direito

**Ementa:** Inclui a disciplina obrigatória ""Processo Legislativo"" nos cursos de graduação em Direito.

**Status:** Em tramitação

---

### PL 60/2025 - Regulamenta eleição direta para diretores de escolas públicas

**Ementa:** Dispõe sobre a regulamentação do processo de eleição direta para diretores e vice-diretores de escolas públicas no âmbito da educação básica.

**Status:** Em tramitação

---

### PL 110/2025 - Inclui educação financeira no currículo do ensino médio

**Ementa:** Altera a Lei de Diretrizes e Bases da Educação Nacional para incluir a educação financeira como tema transversal obrigatório no currículo do ensino médio.

**Status:** Em tramitação

---

### PL 116/2025 - Contratação de profissionais de saúde para atender alunos com deficiência

**Ementa:** Dispõe sobre a contratação de profissionais da área de saúde para oferecer apoio e atendimento especializado a alunos com deficiência nas instituições de ensino.

**Status:** Em tramitação

---

### PL 326/2025 - Institui a Política Nacional de Educação Física Escolar

**Ementa:** Institui a Política Nacional de Educação Física Escolar, com diretrizes para a valorização da prática de atividades físicas no ambiente educacional.

**Status:** Em tramitação

---

### PL 516/2025 - Inclui inteligência emocional e PNL no currículo escolar

**Ementa:** Propõe a inclusão de conteúdos de inteligência emocional e programação neurolinguística (PNL) no currículo da educação básica.

**Status:** Em tramitação

---

### PL 517/2025 - Programa de Valorização e Capacitação dos Professores

**Ementa:** Cria o Programa Nacional de Valorização e Capacitação Contínua dos Professores da Rede Pública de Ensino.

**Status:** Em tramitação

---

### PL 672/2025 - Estende piso salarial nacional a professores temporários

**Ementa:** Estende a garantia do piso salarial profissional nacional a todos os professores, incluindo os contratados em caráter temporário, da educação básica pública.

**Status:** Em tramitação

---

### PL 760/2025 - Recomposição anual das dotações das universidades federais

**Ementa:** Estabelece a recomposição anual das dotações orçamentárias das universidades federais, garantindo recursos para custeio e investimentos.

**Status:** Em tramitação

---

### PL 791/2025 - Programa de Educação Continuada para Mães Solo

**Ementa:** Institui o Programa de Educação Continuada para Mães Solo, visando à qualificação profissional e inserção no mercado de trabalho.

**Status:** Em tramitação

---

### PL 899/2025 - Lei de Inclusão Digital e Desenvolvimento com IA

**Ementa:** Dispõe sobre a criação da Lei de Inclusão Digital e Desenvolvimento Humano com Inteligência Artificial na educação.

**Status:** Em tramitação

---

### PL 909/2025 - Inserção da Educação Digital no currículo escolar

**Ementa:** Determina a inserção da Educação Digital, com foco em cidadania e segurança no ambiente virtual, no currículo da educação básica.

**Status:** Em tramitação

---

### PL 926/2025 - Política Nacional de Melhoria da Escolaridade Indígena

**Ementa:** Institui a Política Nacional de Melhoria da Escolaridade e Educação Intercultural para os povos indígenas.

**Status:** Em tramitação

---

### PL 934/2025 - Cotas femininas em cursos STEM (ciências e tecnologia)

**Ementa:** Reserva percentual de vagas para mulheres nos cursos de graduação e pós-graduação das áreas STEM (Ciência, Tecnologia, Engenharia e Matemática) em instituições federais de ensino.

**Status:** Em tramitação

---

### PL 1325/2025 - Inclui estudo de Inteligência Artificial no ensino fundamental

**Ementa:** Altera a Lei de Diretrizes e Bases da Educação Nacional para incluir o estudo de Inteligência Artificial no ensino fundamental.

**Status:** Em tramitação

---

**Fonte:** Câmara dos Deputados",{},,2025-12-13 00:50:40.868239+00
5663de43-8b41-48ee-8dbd-9dfbe9730643,2025-12-12 06:53:37.659447+00,Quais são os PLs sobre inteligência artificial tramitando em 2024?,pending,,{},,2025-12-13 00:29:03.412652+00
56717326-5610-4756-9c82-fd97857c5013,2025-12-13 21:28:27.503138+00,Existem projetos de lei sobre inteligência artificial?,completed,"## 📜 Proposições sobre Inteligência Artificial em 2025

Encontrei **mais de 100 proposições** relacionadas à Inteligência Artificial tramitando na Câmara. Abaixo, apresento um resumo dos principais projetos, agrupados por temas:

### Regulamentação Geral da IA:
1.  **PL 759/2023** - Regulamenta os sistemas de Inteligência Artificial de forma abrangente.
2.  **PL 1465/2024** - Estabelece princípios, garantias, direitos e deveres para desenvolvimento e uso da IA.
3.  **PL 4849/2024** - Estabelece fundamentos, princípios e diretrizes para IA no Brasil.
4.  **PL 2338/2023** - Dispõe sobre o uso ético e responsável da IA com foco na pessoa humana.

### Proteção contra Deepfakes e Conteúdo Falso:
1.  **PL 5859/2023** - Proíbe uso de IA para criação de ""Deep Nudes"".
2.  **PL 5342/2023** - Criminaliza a criação e divulgação de pornografia falsa usando IA.
3.  **PL 896/2024** - Dispõe sobre a proteção contra Deepfakes.
4.  **PL 897/2024** - Regulamenta autenticação de mídia digital criada por IA.

### Educação e IA:
1.  **PL 4758/2024** - Inclui disciplina de IA no currículo da educação básica.
2.  **PL 357/2024** - Inclui atividades de IA no ensino técnico profissionalizante.
3.  **PL 2224/2025** - Institui Política Nacional de Educação em IA e Ciência da Computação.

### Direitos Autorais e IA:
1.  **PL 2721/2024** - Define que autor é apenas pessoa física, independentemente do uso de IA.
2.  **PL 3656/2024** - Estabelece regras sobre direitos autorais de obras geradas por IA.
3.  **PL 1685/2025** - Regula titularidade e autoria de obras geradas por IA.

### Proteção de Dados e Privacidade:
1.  **PL 2775/2024** - Estabelece critérios para uso de dados pessoais no treinamento de IAs.
2.  **PL 2807/2024** - Protege imagens de crianças usadas em ferramentas de IA.
3.  **PL 5938/2023** - Exige identificação de conteúdos realizados com IA em redes sociais.

### Trabalho e Emprego:
1.  **PL 2421/2023** - Cria Fundo de Renda Básica para trabalhadores afetados pela IA.
2.  **PL 3088/2024** - Dispõe sobre proteção dos trabalhadores frente ao uso da IA.
3.  **PL 4869/2023** - Veda demissão de profissionais da voz por substituição por IA.

### Segurança e Combate a Crimes:
1.  **PL 6119/2023** - Dispõe sobre uso fraudulento de IA.
2.  **PL 1893/2025** - Institui programa de combate ao estelionato digital com IA.
3.  **PL 733/2024** - Institui varas especializadas para crimes cibernéticos.

---

**Observação:** Esta é apenas uma seleção dos projetos mais relevantes. Há muitos outros tratando de temas específicos como saúde, meio ambiente, publicidade, eleições, etc.

---

**Fonte:** Câmara dos Deputados
",{},,2025-12-13 21:29:00.768364+00
56827e5a-0114-4537-afa7-d264658b79a4,2025-12-09 01:05:19.248975+00,quais são as deputadas do sul?,pending,,{},,2025-12-13 00:29:03.412652+00
56eaf972-fe30-4050-acc9-3fed8db39b8c,2025-12-03 15:48:53.672727+00,quem é nikolas ferreira?,completed,"Olá!

Com base nas informações levantadas, Nikolas Ferreira é um político brasileiro, Deputado Federal por Minas Gerais, filiado ao Partido Liberal (PL). Atualmente, ele está em exercício na legislatura 57ª (2023-2027) e tem 27 anos, nascido em 30/05/1996 em Belo Horizonte (MG). Possui curso superior.

Em sua atuação parlamentar, é titular das seguintes comissões:
*   Comissão de Constituição e Justiça e de Cidadania (CCJC)
*   Comissão Especial sobre Inteligência Artificial
*   Comissão Especial sobre o Plano Nacional de Educação 2024-2034

Ele também é suplente em comissões como Educação e Fiscalização Financeira e Controle.

Nikolas Ferreira integra mais de 60 frentes parlamentares, destacando-se:
*   Frente Parlamentar Evangélica
*   Frente Parlamentar em Defesa da Vida e da Família
*   Frente Parlamentar da Segurança Pública
*   Frente Parlamentar em Defesa da Educação Sem Doutrinação Ideológica
*   Frente Parlamentar Conservadora em Defesa da Liberdade

Para contato, os dados do gabinete são:
*   Localização: Anexo IV, 7º andar, gabinete 743
*   Telefone: (61) 3215-5743
*   E-mail: dep.nikolasferreira@camara.leg.br

Espero que estas informações sejam úteis! Se precisar de mais detalhes sobre a atuação dele ou qualquer outra questão, é só perguntar.",{},,2025-12-13 00:29:03.412652+00
57a7e563-62b0-4e3a-a7c9-c12ac122a406,2025-12-12 18:55:26.648254+00,Quais os deputados do amazonas?,completed,"## 📋 Deputados do Amazonas

Encontrei **8 deputados** do Amazonas:

### Deputado Adail Filho
- **Partido:** REPUBLICANOS

### Deputado Amom Mandel
- **Partido:** CIDADANIA

### Deputado Átila Lins
- **Partido:** PSD

### Deputado Capitão Alberto Neto
- **Partido:** PL

### Deputado Fausto Jr.
- **Partido:** UNIÃO

### Deputado Pauderney Avelino
- **Partido:** UNIÃO

### Deputado Sidney Leite
- **Partido:** PSD

### Deputado Silas Câmara
- **Partido:** REPUBLICANOS

---

Estes são os 8 deputados federais que atualmente representam o estado do Amazonas na Câmara dos Deputados. A bancada amazonense é composta por parlamentares de diversos partidos, com o REPUBLICANOS, UNIÃO e PSD tendo cada um 2 representantes, enquanto CIDADANIA e PL possuem 1 deputado cada.

Para obter mais informações sobre qualquer um destes deputados, como biografia, atuação parlamentar ou contatos do gabinete, basta perguntar pelo nome específico do parlamentar.

---

**Fonte:** Câmara dos Deputados",{},,2025-12-13 00:29:03.412652+00
58a5aa80-006d-4f7c-9488-9392e2d86efe,2025-12-12 07:01:51.647105+00,Qual o perfil do deputado Nikolas Ferreira e quais proposições ele apresentou?,completed,"Olá! Seguem as informações sobre o deputado Nikolas Ferreira e suas proposições, consolidadas a partir das análises dos agentes:

## 👤 Perfil do Deputado Nikolas Ferreira

*   **Nome completo:** Nikolas Ferreira de Oliveira
*   **Nascimento:** 30/05/1996 - Belo Horizonte/MG
*   **Partido:** PL
*   **UF:** MG
*   **Situação:** Em Exercício
*   **Escolaridade:** Superior
*   **Condição Eleitoral:** Titular

**Contato:**
*   **Gabinete:** Sala 743, Anexo IV, 7º andar
*   **Telefone:** (61) 3215-5743
*   **Email:** dep.nikolasferreira@camara.leg.br

O deputado Nikolas Ferreira tem uma forte atuação em temas relacionados a armas, segurança pública e fiscalização do governo, sendo autor e proponente em diversas iniciativas nessas áreas.

---

## 📋 Proposições Apresentadas pelo Deputado Nikolas Ferreira
*Total: 100 proposições encontradas*

### Propostas de Emenda à Constituição (PEC):
1.  PEC 3/2023 - Estabelece competência ao Congresso Nacional para autorizar operações de crédito internacionais
2.  PEC 5/2023 - Dispõe sobre imunidade tributária
3.  PEC 6/2023 - Sobre autorização prévia do Congresso para operações de crédito internacionais
4.  PEC 7/2023 - Altera parâmetros para concessão de indulto presidencial

### Projetos de Lei e Decretos:
1.  PL 456/2023 - Desburocratização do acesso a armas de fogo
2.  PDL 3/2023 - Susta decreto que limita registro e aquisição de armas
3.  PDL 103/2023 - Susta os Decretos nº 11.466 e 11.467 de 2023

### Outros destaques:
*   RCP 3/2023 - Proposta de CPI para investigar o MST
*   RCP 4/2023 - Proposta de CPI das Pirâmides Financeiras
*   PROC 11/2023 - Denúncia por crime de responsabilidade contra o Presidente da República

### Requerimentos e Fiscalização:
*   Diversos RICs (Requerimentos de Informação) questionando atos do governo
*   Vários requerimentos para criação de Frentes Parlamentares
*   Solicitações de audiências públicas e sessões solenes

### Indicações:
*   INC 233/2023 - Sobre reparos na BR-265 em Ilicínea/MG
*   INC 234/2023 - Sobre manutenção da BR-354 entre Candeias e Campo Belo/MG
*   INC 336/2023 - Sobre recuperação da BR-342 em Ataléia/MG

### Frentes Parlamentares:
O deputado é autor de diversos requerimentos para criação de Frentes Parlamentares em temas como:
*   Combate à Corrupção
*   Segurança Pública
*   Contra o Aborto e em Defesa da Vida
*   Empreendedorismo
*   Primeira Infância
*   Entre outras

---

**Observações:**

*   O deputado tem forte atuação em temas relacionados a armas, segurança pública e fiscalização do governo.
*   Grande parte de suas proposições são requerimentos de fiscalização e controle.
*   Apresentou importantes PECs sobre controle de gastos públicos e operações financeiras internacionais.
*   Forte atuação na articulação de Frentes Parlamentares em diversos temas.

Espero que estas informações sejam úteis! Se precisar de mais detalhes sobre alguma das proposições ou sobre a atuação do deputado, por favor, me avise. Estou à disposição para ajudar.",{},,2025-12-13 00:29:03.412652+00
58a62108-d301-4d00-8a0b-40eac34b7078,2025-12-03 17:38:41.655073+00,Que é nikolas ferreira?,completed,"Olá!

Com base nas informações levantadas, apresento um panorama sobre Nikolas Ferreira:

**Nikolas Ferreira de Oliveira** é um Deputado Federal por Minas Gerais (MG), atualmente com 26 anos, nascido em Belo Horizonte. Ele possui ensino superior e está em exercício na 57ª Legislatura (2023-2027) pelo partido PL.

**Atuação Parlamentar:**

*   **Comissões (atual):**
    *   Titular da Comissão de Constituição e Justiça e de Cidadania (CCJC)
    *   Titular da Comissão Especial sobre Inteligência Artificial
    *   Titular da Comissão Especial sobre o Plano Nacional de Educação 2024-2034
    *   Suplente em outras comissões
*   **Frentes Parlamentares (com destaque para):**
    *   Frente Parlamentar Evangélica
    *   Frente Parlamentar em Defesa da Vida e da Família
    *   Frente Parlamentar da Segurança Pública
    *   Frente Parlamentar em Defesa da Educação Sem Doutrinação Ideológica
    *   Frente Parlamentar Conservadora em Defesa da Liberdade

**Detalhes de Contato no Gabinete:**

*   Gabinete: 743, Anexo IV
*   Telefone: (61) 3215-5743
*   Email: [dep.nikolasferreira@camara.leg.br](mailto:dep.nikolasferreira@camara.leg.br)

Esses dados são baseados nas informações oficiais da Câmara dos Deputados, atualizados em 03/12/2025.

Espero que esta informação seja útil! Se tiver mais alguma pergunta, estou à disposição.",{},,2025-12-13 00:29:03.412652+00
59b215ae-1336-4164-985a-8f941c9a15d2,2025-11-25 12:18:12.623226+00,Quais os gastos do Eduardo Bolsonaro?,orchestrating,,{},,2025-12-13 00:29:03.412652+00
59cec812-3326-4c18-bda4-91623b029d9e,2025-12-09 03:19:10.756957+00,de que tratam os discursos de tabata amaral?,pending,,{},,2025-12-13 00:29:03.412652+00
5c77d07b-dc2d-44e8-b6c9-419d4b09d27e,2025-12-09 00:24:26.267045+00,quais os deputados de roraima?,completed,"Olá! Compreendo sua busca.

Em relação à sua pergunta, **quais os deputados de Roraima?**, segue a informação consolidada:

Segundo dados da Câmara dos Deputados, Roraima possui 8 deputados federais na atual legislatura. São eles:

1.  Albuquerque (REPUBLICANOS)
2.  Defensor Stélio Dener (REPUBLICANOS)
3.  Duda Ramos (MDB)
4.  Gabriel Mota (REPUBLICANOS)
5.  Helena Lima (MDB)
6.  Nicoletti (UNIÃO)
7.  Pastor Diniz (UNIÃO)
8.  Zé Haroldo Cathedral (PSD)

A distribuição por partido é a seguinte:
*   REPUBLICANOS: 3 deputados
*   MDB: 2 deputados
*   UNIÃO: 2 deputados
*   PSD: 1 deputado

Espero que esta informação seja útil! Caso tenha mais perguntas ou deseje detalhes sobre outros temas, pode perguntar.",{},,2025-12-13 00:29:03.412652+00
